hour,week_day,id_day_type,day_hour,appliance_electricity_dpt1,hot_water_dpt1,occupancy_dpt1,ventilation_supply_temperature_dpt1,appliance_electricity_dpt2,hot_water_dpt2,occupancy_dpt2,ventilation_supply_temperature_dpt2,appliance_electricity_dpt3,hot_water_dpt3,occupancy_dpt3,ventilation_supply_temperature_dpt3,appliance_electricity_dpt4,hot_water_dpt4,occupancy_dpt4,ventilation_supply_temperature_dpt4,appliance_electricity_dpt5,hot_water_dpt5,occupancy_dpt5,ventilation_supply_temperature_dpt5,appliance_electricity_dpt6,hot_water_dpt6,occupancy_dpt6,ventilation_supply_temperature_dpt6,appliance_electricity_dpt7,hot_water_dpt7,occupancy_dpt7,ventilation_supply_temperature_dpt7,appliance_electricity_dpt8,hot_water_dpt8,occupancy_dpt8,ventilation_supply_temperature_dpt8,appliance_electricity_dpt9,hot_water_dpt9,occupancy_dpt9,ventilation_supply_temperature_dpt9,appliance_electricity_dpt10,hot_water_dpt10,occupancy_dpt10,ventilation_supply_temperature_dpt10,appliance_electricity_dpt11,hot_water_dpt11,occupancy_dpt11,ventilation_supply_temperature_dpt11,appliance_electricity_dpt12,hot_water_dpt12,occupancy_dpt12,ventilation_supply_temperature_dpt12,appliance_electricity_dpt13,hot_water_dpt13,occupancy_dpt13,ventilation_supply_temperature_dpt13,appliance_electricity_dpt14,hot_water_dpt14,occupancy_dpt14,ventilation_supply_temperature_dpt14
7498,6,2,10,503.7505249,24054.9,0,18.636546,2182.918941,24054.9,0,18.636546,553.6111289,24054.9,0,18.636546,2354.356381,24054.9,0,18.636546,505.2505249,24054.9,0,18.636546,2184.418941,24054.9,0,18.636546,3447.303607,22.3194,0,19,6301.898206,22.3194,0,16,3447.303607,22.3194,0,19,6301.898206,22.3194,0,16,3447.303607,22.3194,0,19,6301.898206,22.3194,0,16,3447.303607,22.3194,0,19,6301.898206,22.3194,0,16
7499,6,2,11,185.4973969,24313.6,0,18.756126,803.8220531,24313.6,0,18.756126,235.3580009,24313.6,0,18.756126,975.2594931,24313.6,0,18.756126,186.9973969,24313.6,0,18.756126,805.3220531,24313.6,0,18.756126,3453.522969,22.8119,0,19,6313.26761,22.8119,0,16,3453.522969,22.8119,0,19,6313.26761,22.8119,0,16,3453.522969,22.8119,0,19,6313.26761,22.8119,0,16,3453.522969,22.8119,0,19,6313.26761,22.8119,0,16
7500,6,2,12,331.3258486,20951,0,18.843818,1435.745344,20951,0,18.843818,381.1864526,20951,0,18.843818,1607.182784,20951,0,18.843818,332.8258486,20951,0,18.843818,1437.245344,20951,0,18.843818,3453.819129,22.9436,0,19,6313.80901,22.9436,0,16,3453.819129,22.9436,0,19,6313.80901,22.9436,0,16,3453.819129,22.9436,0,19,6313.80901,22.9436,0,16,3453.819129,22.9436,0,19,6313.80901,22.9436,0,16
7501,6,2,13,1961.97987,19916.4,1,18.819902,8476.70776,19916.4,1,18.819902,1970.319011,19916.4,1,18.819902,8479.9812,19916.4,1,18.819902,1932.09723,19916.4,1,18.819902,8336.161252,19916.4,1,18.819902,3448.784407,22.7855,0,19,6304.605207,22.7855,0,16,3448.784407,22.7855,0,19,6304.605207,22.7855,0,16,3448.784407,22.7855,0,19,6304.605207,22.7855,0,16,3448.784407,22.7855,0,19,6304.605207,22.7855,0,16
7502,6,2,14,2864.673763,21468.4,1,18.873713,12388.3813,21468.4,1,18.873713,2873.012905,21468.4,1,18.873713,12391.65474,21468.4,1,18.873713,2805.245162,21468.4,1,18.873713,12137.93233,21468.4,1,18.873713,3438.714964,22.4273,0,19,6286.1976,22.4273,0,16,3438.714964,22.4273,0,19,6286.1976,22.4273,0,16,3438.714964,22.4273,0,19,6286.1976,22.4273,0,16,3438.714964,22.4273,0,19,6286.1976,22.4273,0,16
7503,6,2,15,94.66452817,20433.8,0,18.875706,410.2129554,20433.8,0,18.875706,144.5251322,20433.8,0,18.875706,581.6503954,20433.8,0,18.875706,96.16452817,20433.8,0,18.875706,411.7129554,20433.8,0,18.875706,3424.795439,21.9162,0,19,6260.751791,21.9162,0,16,3424.795439,21.9162,0,19,6260.751791,21.9162,0,16,3424.795439,21.9162,0,19,6260.751791,21.9162,0,16,3424.795439,21.9162,0,19,6260.751791,21.9162,0,16
7504,6,2,16,94.66452817,20692.4,0,18.845811,410.2129554,20692.4,0,18.845811,144.5251322,20692.4,0,18.845811,581.6503954,20692.4,0,18.845811,96.16452817,20692.4,0,18.845811,411.7129554,20692.4,0,18.845811,3409.395113,21.1603,0,19,6232.598981,21.1603,0,16,3409.395113,21.1603,0,19,6232.598981,21.1603,0,16,3409.395113,21.1603,0,19,6232.598981,21.1603,0,16,3409.395113,21.1603,0,19,6232.598981,21.1603,0,16
7505,6,2,17,94.66452817,23020.3,0,18.845811,410.2129554,23020.3,0,18.845811,144.5251322,23020.3,0,18.845811,581.6503954,23020.3,0,18.845811,96.16452817,23020.3,0,18.845811,411.7129554,23020.3,0,18.845811,3396.067909,20.4718,0,19,6208.235973,20.4718,0,16,3396.067909,20.4718,0,19,6208.235973,20.4718,0,16,3396.067909,20.4718,0,19,6208.235973,20.4718,0,16,3396.067909,20.4718,0,19,6208.235973,20.4718,0,16
7506,6,2,18,539.5373407,27417.5,1,18.847804,2211.970098,27417.5,1,18.847804,381.7906322,27417.5,1,18.847804,1542.587538,27417.5,1,18.847804,184.9504573,27417.5,1,18.847804,766.1153243,27417.5,1,18.847804,3385.998465,20.1437,0,19,6189.828366,20.1437,0,16,3385.998465,20.1437,0,19,6189.828366,20.1437,0,16,3385.998465,20.1437,0,19,6189.828366,20.1437,0,16,3385.998465,20.1437,0,19,6189.828366,20.1437,0,16
7507,6,2,19,539.5373407,28969.4,1,18.845811,2211.970098,28969.4,1,18.845811,381.7906322,28969.4,1,18.845811,1542.587538,28969.4,1,18.845811,275.2363864,28969.4,1,18.845811,1122.017693,28969.4,1,18.845811,3379.482943,20.2157,0,19,6177.917562,20.2157,0,16,3379.482943,20.2157,0,19,6177.917562,20.2157,0,16,3379.482943,20.2157,0,19,6177.917562,20.2157,0,16,3379.482943,20.2157,0,19,6177.917562,20.2157,0,16
7508,6,2,20,796.4839171,24572.2,1,18.774063,3325.405263,24572.2,1,18.774063,638.7372086,24572.2,1,18.774063,2656.022703,24572.2,1,18.774063,532.1829629,24572.2,1,18.774063,2235.452858,24572.2,1,18.774063,3373.855901,20.38,0,19,6167.630959,20.38,0,16,3373.855901,20.38,0,19,6167.630959,20.38,0,16,3373.855901,20.38,0,19,6167.630959,20.38,0,16,3373.855901,20.38,0,19,6167.630959,20.38,0,16
7509,6,2,21,603.4634833,17071.2,1,18.746161,2501.585888,17071.2,1,18.746161,466.4775061,17071.2,1,18.746161,1916.285328,17071.2,1,18.746161,368.4648183,17071.2,1,18.746161,1530.30922,17071.2,1,18.746161,3366.451898,20.4551,0,19,6154.095954,20.4551,0,16,3366.451898,20.4551,0,19,6154.095954,20.4551,0,16,3366.451898,20.4551,0,19,6154.095954,20.4551,0,16,3366.451898,20.4551,0,19,6154.095954,20.4551,0,16
7510,6,2,22,445.7996144,10346.2,1,18.728224,1868.785807,10346.2,1,18.728224,391.8565621,10346.2,1,18.728224,1619.813247,10346.2,1,18.728224,354.1718309,10346.2,1,18.728224,1473.2883,10346.2,1,18.728224,3355.197814,20.0245,0,19,6133.522747,20.0245,0,16,3355.197814,20.0245,0,19,6133.522747,20.0245,0,16,3355.197814,20.0245,0,19,6133.522747,20.0245,0,16,3355.197814,20.0245,0,19,6133.522747,20.0245,0,16
7511,6,2,23,383.3361668,6725.03,1,18.688364,1635.91838,6725.03,1,18.688364,391.6753083,6725.03,1,18.688364,1639.19182,6725.03,1,18.688364,368.2265071,6725.03,1,18.688364,1550.323103,6725.03,1,18.688364,3338.909009,19.4166,0,19,6103.745736,19.4166,0,16,3338.909009,19.4166,0,19,6103.745736,19.4166,0,16,3338.909009,19.4166,0,19,6103.745736,19.4166,0,16,3338.909009,19.4166,0,19,6103.745736,19.4166,0,16
7512,6,2,24,364.9492483,6207.72,1,18.654483,1568.844238,6207.72,1,18.654483,394.049121,6207.72,1,18.654483,1656.199678,6207.72,1,18.654483,375.3456298,6207.72,1,18.654483,1586.549703,6207.72,1,18.654483,3319.658602,18.1587,0,19,6068.554724,18.1587,0,16,3319.658602,18.1587,0,19,6068.554724,18.1587,0,16,3319.658602,18.1587,0,19,6068.554724,18.1587,0,16,3319.658602,18.1587,0,19,6068.554724,18.1587,0,16
7513,7,2,1,94.66452817,5173.1,1,18.580742,410.2129554,5173.1,1,18.580742,144.5251322,5173.1,1,18.580742,581.6503954,5173.1,1,18.580742,130.566951,5173.1,1,18.580742,531.2191634,5173.1,1,18.580742,3300.704355,17.1867,0,19,28131.25945,17.1867,0,16,3300.704355,17.1867,0,19,19204.33278,17.1867,0,16,3300.704355,17.1867,0,19,7766.337692,17.1867,0,16,3300.704355,17.1867,0,19,8217.501133,17.1867,0,16
7514,7,2,2,94.66452817,4138.48,1,18.499029,410.2129554,4138.48,1,18.499029,144.5251322,4138.48,1,18.499029,581.6503954,4138.48,1,18.499029,130.566951,4138.48,1,18.499029,531.2191634,4138.48,1,18.499029,3285.89635,16.4261,0,19,28104.18944,16.4261,0,16,3285.89635,16.4261,0,19,19177.26277,16.4261,0,16,3285.89635,16.4261,0,19,7739.267682,16.4261,0,16,3285.89635,16.4261,0,19,8190.431124,16.4261,0,16
7515,7,2,3,94.66452817,2845.21,1,18.449204,410.2129554,2845.21,1,18.449204,144.5251322,2845.21,1,18.449204,581.6503954,2845.21,1,18.449204,130.566951,2845.21,1,18.449204,531.2191634,2845.21,1,18.449204,3277.900027,16.4337,0,19,28089.57163,16.4337,0,16,3277.900027,16.4337,0,19,19162.64496,16.4337,0,16,3277.900027,16.4337,0,19,7724.649877,16.4337,0,16,3277.900027,16.4337,0,19,8175.813319,16.4337,0,16
7516,7,2,4,94.66452817,1293.28,1,18.507001,410.2129554,1293.28,1,18.507001,144.5251322,1293.28,1,18.507001,581.6503954,1293.28,1,18.507001,130.566951,1293.28,1,18.507001,531.2191634,1293.28,1,18.507001,3277.603867,16.5374,0,19,28089.03023,16.5374,0,16,3277.603867,16.5374,0,19,19162.10356,16.5374,0,16,3277.603867,16.5374,0,19,7724.108477,16.5374,0,16,3277.603867,16.5374,0,19,8175.271919,16.5374,0,16
7517,7,2,5,139.1518094,1034.62,1,18.588714,590.3886697,1034.62,1,18.588714,168.2516822,1034.62,1,18.588714,677.7441097,1034.62,1,18.588714,149.548191,1034.62,1,18.588714,608.0941348,1034.62,1,18.588714,3285.30403,17.1581,0,19,28103.10664,17.1581,0,16,3285.30403,17.1581,0,19,19176.17997,17.1581,0,16,3285.30403,17.1581,0,19,7738.184882,17.1581,0,16,3285.30403,17.1581,0,19,8189.348324,17.1581,0,16
7518,7,2,6,317.1009344,775.965,1,18.53291,1311.091527,775.965,1,18.53291,263.1578822,775.965,1,18.53291,1062.118967,775.965,1,18.53291,225.473151,775.965,1,18.53291,915.5940205,775.965,1,18.53291,3300.112035,17.7552,0,19,28130.17665,17.7552,0,16,3300.112035,17.7552,0,19,19203.24998,17.7552,0,16,3300.112035,17.7552,0,19,10363.90376,17.7552,0,16,3300.112035,17.7552,0,19,11491.81237,17.7552,0,16
7519,7,2,7,939.8882321,2327.9,1,18.407351,3972.02897,2327.9,1,18.407351,823.6629861,2327.9,1,18.407351,3470.81041,2327.9,1,18.407351,696.6413878,2327.9,1,18.407351,2972.226843,2327.9,1,18.407351,3320.250922,18.6756,0,19,28166.99186,18.6756,1,16,3320.250922,18.6756,0,19,19240.06519,18.6756,1,16,3320.250922,18.6756,0,19,12999.36784,18.6756,1,16,3320.250922,18.6756,0,19,14804.02161,18.6756,1,16
7520,7,2,8,174.7416344,8276.95,1,18.419309,734.5292411,8276.95,1,18.419309,187.2329222,8276.95,1,18.419309,754.6190811,8276.95,1,18.419309,122.6919901,8276.95,1,18.419309,513.965418,8276.95,1,18.419309,8965.027283,19.8068,0,19,10527.54781,19.8068,1,16,10664.70898,19.8068,0,19,10616.3417,19.8068,1,16,3782.180211,19.8068,0,19,7840.509518,19.8068,1,16,4401.959761,19.8068,0,19,10096.32673,19.8068,1,16
7521,7,2,9,94.66452817,17329.9,0,18.503015,410.2129554,17329.9,0,18.503015,144.5251322,17329.9,0,18.503015,581.6503954,17329.9,0,18.503015,96.16452817,17329.9,0,18.503015,411.7129554,17329.9,0,18.503015,8983.093049,21.2734,0,19,10560.57322,21.2734,1,16,10682.77474,21.2734,0,19,10649.36712,21.2734,1,16,4682.049819,21.2734,0,19,7873.534929,21.2734,1,16,6541.38847,21.2734,0,19,10129.35214,21.2734,1,16
7522,7,2,10,94.66452817,27676.1,0,18.634553,410.2129554,27676.1,0,18.634553,144.5251322,27676.1,0,18.634553,581.6503954,27676.1,0,18.634553,96.16452817,27676.1,0,18.634553,411.7129554,27676.1,0,18.634553,8995.235614,22.3194,1,19,10582.77062,22.3194,1,16,10694.91731,22.3194,1,19,10671.56452,22.3194,1,16,5575.996225,22.3194,1,19,7549.245821,22.3194,1,16,8674.893977,22.3194,1,19,9353.899588,22.3194,1,16
7523,7,2,11,94.66452817,30004,0,18.799972,410.2129554,30004,0,18.799972,144.5251322,30004,0,18.799972,581.6503954,30004,0,18.799972,96.16452817,30004,0,18.799972,411.7129554,30004,0,18.799972,9001.158816,22.8119,1,19,10593.59863,22.8119,1,16,10700.84051,22.8119,1,19,10682.39253,22.8119,1,16,5581.919428,22.8119,1,19,7906.560341,22.8119,1,16,8680.817179,22.8119,1,19,10162.37755,22.8119,1,16
7524,7,2,12,94.66452817,29228,0,18.87172,410.2129554,29228,0,18.87172,144.5251322,29228,0,18.87172,581.6503954,29228,0,18.87172,96.16452817,29228,0,18.87172,411.7129554,29228,0,18.87172,9001.454976,22.9436,1,19,10594.14003,22.9436,0,16,10701.13667,22.9436,1,19,10682.93393,22.9436,0,16,5141.313667,22.9436,1,19,7040.885451,22.9436,0,16,7620.431868,22.9436,1,19,8168.794055,22.9436,0,16
7525,7,2,13,183.6390907,24830.9,1,18.877699,770.564384,24830.9,1,18.877699,191.9782322,24830.9,1,18.877699,773.837824,24830.9,1,18.877699,153.7564504,24830.9,1,18.877699,630.0178761,24830.9,1,18.877699,8996.420254,22.7855,0,19,10584.93623,22.7855,1,16,10696.10195,22.7855,0,19,10673.73012,22.7855,1,16,4254.475103,22.7855,0,19,7551.411422,22.7855,1,16,5494.034203,22.7855,0,19,9356.065188,22.7855,1,16
7526,7,2,14,183.6390907,21468.4,1,18.923538,770.564384,21468.4,1,18.923538,191.9782322,21468.4,1,18.923538,773.837824,21468.4,1,18.923538,124.2104893,21468.4,1,18.923538,520.1154157,21468.4,1,18.923538,8986.646971,22.4273,0,19,10567.07002,22.4273,1,16,10686.32867,22.4273,0,19,10655.86392,22.4273,1,16,4685.60374,22.4273,0,19,7880.031732,22.4273,1,16,6544.942391,22.4273,0,19,10135.84894,22.4273,1,16
7527,7,2,15,94.66452817,15519.3,0,18.865741,410.2129554,15519.3,0,18.865741,144.5251322,15519.3,0,18.865741,581.6503954,15519.3,0,18.865741,96.16452817,15519.3,0,18.865741,411.7129554,15519.3,0,18.865741,8973.023606,21.9162,1,19,10542.16561,21.9162,1,16,10672.7053,21.9162,1,19,10630.95951,21.9162,1,16,5553.784218,21.9162,1,19,7855.127323,21.9162,1,16,8652.68197,21.9162,1,19,10110.94453,21.9162,1,16
7528,7,2,16,94.66452817,10346.2,0,18.734203,410.2129554,10346.2,0,18.734203,144.5251322,10346.2,0,18.734203,581.6503954,10346.2,0,18.734203,96.16452817,10346.2,0,18.734203,411.7129554,10346.2,0,18.734203,31453.21157,21.1603,1,19,28192.97907,21.1603,1,16,21680.44532,21.1603,1,19,19266.0524,21.1603,1,16,12152.50503,21.1603,1,19,13025.35505,21.1603,1,16,14631.62323,21.1603,1,19,14830.00882,21.1603,1,16
7529,7,2,17,94.66452817,8276.95,0,18.582735,410.2129554,8276.95,0,18.582735,144.5251322,8276.95,0,18.582735,581.6503954,8276.95,0,18.582735,96.16452817,8276.95,0,18.582735,411.7129554,8276.95,0,18.582735,31439.88437,20.4718,0,19,28168.61606,20.4718,1,16,21667.11812,20.4718,0,19,19241.68939,20.4718,1,16,9934.668219,20.4718,0,19,13000.99204,20.4718,1,16,11794.00687,20.4718,0,19,14805.64581,20.4718,1,16
7530,7,2,18,539.5373407,10346.2,1,18.445218,2211.970098,10346.2,1,18.445218,381.7906322,10346.2,1,18.445218,1542.587538,10346.2,1,18.445218,184.9504573,10346.2,1,18.445218,766.1153243,10346.2,1,18.445218,31430.40725,20.1437,0,19,28151.29126,20.1437,1,16,21657.641,20.1437,0,19,19224.36459,20.1437,1,16,5516.171885,20.1437,0,19,12983.66724,20.1437,1,16,6135.951435,20.1437,0,19,14788.32101,20.1437,1,16
7531,7,2,19,539.5373407,13967.4,1,18.327631,2211.970098,13967.4,1,18.327631,381.7906322,13967.4,1,18.327631,1542.587538,13967.4,1,18.327631,275.2363864,13967.4,1,18.327631,1122.017693,13967.4,1,18.327631,3305.146757,20.2157,0,19,28139.38045,20.2157,0,16,3305.146757,20.2157,0,19,19212.45378,20.2157,0,16,3305.146757,20.2157,0,19,10373.10756,20.2157,0,16,3305.146757,20.2157,0,19,11501.01617,20.2157,0,16
7532,7,2,20,539.5373407,14484.7,1,18.200079,2211.970098,14484.7,1,18.200079,381.7906322,14484.7,1,18.200079,1542.587538,14484.7,1,18.200079,275.2363864,14484.7,1,18.200079,1122.017693,14484.7,1,18.200079,3300.112035,20.38,0,19,28130.17665,20.38,0,16,3300.112035,20.38,0,19,19203.24998,20.38,0,16,3300.112035,20.38,0,19,10363.90376,20.38,0,16,3300.112035,20.38,0,19,11491.81237,20.38,0,16
7533,7,2,21,571.9086406,13708.7,1,18.128331,2364.848236,13708.7,1,18.128331,434.9226634,13708.7,1,18.128331,1779.547676,13708.7,1,18.128331,336.9099756,13708.7,1,18.128331,1393.571568,13708.7,1,18.128331,3294.484993,20.4551,0,19,28119.89004,20.4551,0,16,3294.484993,20.4551,0,19,19192.96337,20.4551,0,16,3294.484993,20.4551,0,19,10353.61716,20.4551,0,16,3294.484993,20.4551,0,19,11481.52576,20.4551,0,16
7534,7,2,22,576.5268199,13191.4,1,18.060569,2435.270364,13191.4,1,18.060569,522.5837677,13191.4,1,18.060569,2186.297804,13191.4,1,18.060569,484.8990365,13191.4,1,18.060569,2039.772858,13191.4,1,18.060569,3287.08099,20.0245,0,19,28106.35504,20.0245,0,16,3287.08099,20.0245,0,19,19179.42837,20.0245,0,16,3287.08099,20.0245,0,19,10340.08215,20.0245,0,16,3287.08099,20.0245,0,19,11467.99076,20.0245,0,16
7535,7,2,23,208.4321814,10863.5,1,18.028681,878.0011104,10863.5,1,18.028681,216.7713229,10863.5,1,18.028681,881.2745504,10863.5,1,18.028681,193.3225217,10863.5,1,18.028681,792.4058327,10863.5,1,18.028681,3278.196187,19.4166,0,19,28090.11303,19.4166,0,16,3278.196187,19.4166,0,19,19163.18636,19.4166,0,16,3278.196187,19.4166,0,19,7725.191277,19.4166,0,16,3278.196187,19.4166,0,19,8176.354719,19.4166,0,16
7536,7,2,24,172.9605695,8014.79,1,18.016723,736.8932966,8014.79,1,18.016723,202.0604422,8014.79,1,18.016723,824.2487366,8014.79,1,18.016723,183.356951,8014.79,1,18.016723,754.5987618,8014.79,1,18.016723,3269.311384,18.1587,0,19,28073.87103,18.1587,0,16,3269.311384,18.1587,0,19,19146.94436,18.1587,0,16,3269.311384,18.1587,0,19,7708.949272,18.1587,0,16,3269.311384,18.1587,0,19,8160.112713,18.1587,0,16
7537,1,1,1,94.66452817,3093.28,1,17.929031,410.2129554,3093.28,1,17.929031,144.5251322,3093.28,1,17.929031,581.6503954,3093.28,1,17.929031,130.566951,3093.28,1,17.929031,531.2191634,3093.28,1,17.929031,3262.499702,17.4246,0,19,28061.41882,17.4246,0,16,3262.499702,17.4246,0,19,19134.49215,17.4246,0,16,3262.499702,17.4246,0,19,7696.497067,17.4246,0,16,3262.499702,17.4246,0,19,8147.660509,17.4246,0,16
7538,1,1,2,94.66452817,1286.22,1,17.865255,410.2129554,1286.22,1,17.865255,144.5251322,1286.22,1,17.865255,581.6503954,1286.22,1,17.865255,130.566951,1286.22,1,17.865255,531.2191634,1286.22,1,17.865255,3258.0573,16.6558,0,19,28053.29782,16.6558,0,16,3258.0573,16.6558,0,19,19126.37115,16.6558,0,16,3258.0573,16.6558,0,19,7688.376065,16.6558,0,16,3258.0573,16.6558,0,19,8139.539506,16.6558,0,16
7539,1,1,3,94.66452817,255.128,1,17.81543,410.2129554,255.128,1,17.81543,144.5251322,255.128,1,17.81543,581.6503954,255.128,1,17.81543,130.566951,255.128,1,17.81543,531.2191634,255.128,1,17.81543,3257.46498,16.6638,0,19,28052.21502,16.6638,0,16,3257.46498,16.6638,0,19,19125.28835,16.6638,0,16,3257.46498,16.6638,0,19,7687.293264,16.6638,0,16,3257.46498,16.6638,0,19,8138.456706,16.6638,0,16
7540,1,1,4,94.66452817,513.783,1,17.801479,410.2129554,513.783,1,17.801479,144.5251322,513.783,1,17.801479,581.6503954,513.783,1,17.801479,130.566951,513.783,1,17.801479,531.2191634,513.783,1,17.801479,3261.018901,16.8621,0,19,28058.71182,16.8621,0,16,3261.018901,16.8621,0,19,19131.78515,16.8621,0,16,3261.018901,16.8621,0,19,7693.790066,16.8621,0,16,3261.018901,16.8621,0,19,8144.953508,16.8621,0,16
7541,1,1,5,139.1518094,1803.53,1,17.773577,590.3886697,1803.53,1,17.773577,168.2516822,1803.53,1,17.773577,677.7441097,1803.53,1,17.773577,149.548191,1803.53,1,17.773577,608.0941348,1803.53,1,17.773577,3270.199865,17.6905,0,19,28075.49523,17.6905,0,16,3270.199865,17.6905,0,19,19148.56856,17.6905,0,16,3270.199865,17.6905,0,19,7710.573472,17.6905,0,16,3270.199865,17.6905,0,19,8161.736914,17.6905,0,16
7542,1,1,6,317.1009344,6973.1,1,17.77557,1311.091527,6973.1,1,17.77557,263.1578822,6973.1,1,17.77557,1062.118967,6973.1,1,17.77557,225.473151,6973.1,1,17.77557,915.5940205,6973.1,1,17.77557,3285.60019,18.8318,0,19,28103.64804,18.8318,0,16,3285.60019,18.8318,0,19,19176.72137,18.8318,0,16,3285.60019,18.8318,0,19,10337.37515,18.8318,0,16,3285.60019,18.8318,0,19,11465.28376,18.8318,0,16
7543,1,1,7,450.5627782,14991.4,1,17.741689,1851.61867,14991.4,1,17.741689,334.3375322,14991.4,1,17.741689,1350.40011,14991.4,1,17.741689,207.3159338,14991.4,1,17.741689,851.8165431,14991.4,1,17.741689,3305.442917,20.8171,0,19,28139.92185,20.8171,1,16,3305.442917,20.8171,0,19,19212.99518,20.8171,1,16,3305.442917,20.8171,0,19,12972.29783,20.8171,1,16,3305.442917,20.8171,0,19,14776.9516,20.8171,1,16
7544,1,1,8,174.7416344,19647.2,1,17.602179,734.5292411,19647.2,1,17.602179,187.2329222,19647.2,1,17.602179,754.6190811,19647.2,1,17.602179,122.6919901,19647.2,1,17.602179,513.965418,19647.2,1,17.602179,8950.219278,23.89,0,19,10500.4778,23.89,1,16,10649.90097,23.89,0,19,10589.27169,23.89,1,16,3767.372205,23.89,0,19,7813.439508,23.89,1,16,4387.151756,23.89,0,19,10069.25672,23.89,1,16
7545,1,1,9,94.66452817,18871.2,0,17.813437,410.2129554,18871.2,0,17.813437,144.5251322,18871.2,0,17.813437,581.6503954,18871.2,0,17.813437,96.16452817,18871.2,0,17.813437,411.7129554,18871.2,0,17.813437,8967.988884,27.6568,0,19,10532.96181,27.6568,1,16,10667.67058,27.6568,0,19,10621.75571,27.6568,1,16,4666.945654,27.6568,0,19,7845.92352,27.6568,1,16,6526.284305,27.6568,0,19,10101.74073,27.6568,1,16
7546,1,1,10,94.66452817,14474.1,0,18.016723,410.2129554,14474.1,0,18.016723,144.5251322,14474.1,0,18.016723,581.6503954,14474.1,0,18.016723,96.16452817,14474.1,0,18.016723,411.7129554,14474.1,0,18.016723,8980.131448,30.5359,1,19,10555.15921,30.5359,1,16,10679.81314,30.5359,1,19,10643.95311,30.5359,1,16,5560.89206,30.5359,1,19,7521.634411,30.5359,1,16,8659.789812,30.5359,1,19,9326.288178,30.5359,1,16
7547,1,1,11,101.6516719,11887.6,0,18.231967,440.4905783,11887.6,0,18.231967,151.5122759,11887.6,0,18.231967,611.9280183,11887.6,0,18.231967,103.1516719,11887.6,0,18.231967,441.9905783,11887.6,0,18.231967,8986.35081,31.609,1,19,10566.52862,31.609,1,16,10686.03251,31.609,1,19,10655.32252,31.609,1,16,5567.111422,31.609,1,19,7879.490331,31.609,1,16,8666.009174,31.609,1,19,10135.30754,31.609,1,16
7548,1,1,12,126.2193709,11111.6,0,18.383435,546.9506072,11111.6,0,18.383435,176.0799749,11111.6,0,18.383435,718.3880472,11111.6,0,18.383435,127.7193709,11111.6,0,18.383435,548.4506072,11111.6,0,18.383435,8986.646971,31.3681,1,19,10567.07002,31.3681,0,16,10686.32867,31.3681,1,19,10655.86392,31.3681,0,16,5126.505661,31.3681,1,19,7013.815442,31.3681,0,16,7605.623863,31.3681,1,19,8141.724046,31.3681,0,16
7549,1,1,13,267.0340322,10852.9,1,18.481092,1131.942464,10852.9,1,18.481092,275.3731737,10852.9,1,18.481092,1135.215904,10852.9,1,18.481092,237.1513919,10852.9,1,18.481092,991.3959558,10852.9,1,18.481092,8981.612249,30.6883,0,19,10557.86622,30.6883,1,16,10681.29394,30.6883,0,19,10646.66011,30.6883,1,16,4239.667097,30.6883,0,19,7524.341412,30.6883,1,16,5479.226198,30.6883,0,19,9328.995179,30.6883,1,16
7550,1,1,14,223.7588193,10852.9,1,18.481092,944.4165413,10852.9,1,18.481092,232.0979608,10852.9,1,18.481092,947.6899813,10852.9,1,18.481092,164.3302179,10852.9,1,18.481092,693.967573,10852.9,1,18.481092,8971.838965,30.1743,0,19,10540.00001,30.1743,1,16,10671.52066,30.1743,0,19,10628.79391,30.1743,1,16,4670.795735,30.1743,0,19,7852.961722,30.1743,1,16,6530.134386,30.1743,0,19,10108.77893,30.1743,1,16
7551,1,1,15,94.66452817,9818.32,0,18.409344,410.2129554,9818.32,0,18.409344,144.5251322,9818.32,0,18.409344,581.6503954,9818.32,0,18.409344,96.16452817,9818.32,0,18.409344,411.7129554,9818.32,0,18.409344,8958.215601,29.3384,1,19,10515.0956,29.3384,1,16,10657.8973,29.3384,1,19,10603.8895,29.3384,1,16,5538.976213,29.3384,1,19,7828.057313,29.3384,1,16,8637.873964,29.3384,1,19,10083.87452,29.3384,1,16
7552,1,1,16,94.66452817,8783.7,0,18.311687,410.2129554,8783.7,0,18.311687,144.5251322,8783.7,0,18.311687,581.6503954,8783.7,0,18.311687,96.16452817,8783.7,0,18.311687,411.7129554,8783.7,0,18.311687,31438.40357,27.6442,1,19,28165.90906,27.6442,1,16,21665.63732,27.6442,1,19,19238.98239,27.6442,1,16,12137.69702,27.6442,1,19,12998.28504,27.6442,1,16,14616.81523,27.6442,1,19,14802.93881,27.6442,1,16
7553,1,1,17,94.66452817,7749.07,0,18.216023,410.2129554,7749.07,0,18.216023,144.5251322,7749.07,0,18.216023,581.6503954,7749.07,0,18.216023,96.16452817,7749.07,0,18.216023,411.7129554,7749.07,0,18.216023,31425.37253,25.6679,0,19,28142.08745,25.6679,1,16,21652.60627,25.6679,0,19,19215.16078,25.6679,1,16,9920.156374,25.6679,0,19,12974.46344,25.6679,1,16,11779.49502,25.6679,0,19,14779.1172,25.6679,1,16
